sensor_id,timestamp,container_id,shipment_id,route_id,temperature_c,humidity_percent,vibration_level,door_status,gps_latitude,gps_longitude,battery_percent,network_signal
64377,2026-02-14 16:57:00,C287,SH02548,R046,10.7,66,2.0,CLOSED,23.480919,71.704364,29,Medium
64378,2026-02-14 16:58:00,C341,SH02768,R084,13.6,66,4.0,CLOSED,23.920875,70.066813,71,Medium
64379,2026-02-14 16:59:00,C003,SH01481,R076,13.7,79,4.6,OPEN,20.142121,73.830858,27,Weak
64380,2026-02-14 17:00:00,C355,SH04722,R022,9.9,79,2.4,CLOSED,20.686165,70.419727,100,Strong
64381,2026-02-14 17:01:00,C295,SH04392,R085,6.0,86,1.2,OPEN,22.090816,72.940242,94,Medium
64382,2026-02-14 17:02:00,C261,SH00744,R008,2.9,78,7.9,CLOSED,20.749045,73.265543,67,Strong
64383,2026-02-14 17:03:00,C472,SH04224,R036,14.6,92,3.8,CLOSED,20.145099,71.462735,31,Strong
64384,2026-02-14 17:04:00,C171,SH04449,R098,11.6,62,7.6,CLOSED,21.26595,70.652001,53,Strong
64385,2026-02-14 17:05:00,C278,SH00523,R094,11.3,92,7.4,CLOSED,21.203286,73.834526,30,Medium
64386,2026-02-14 17:06:00,C405,SH02536,R004,10.3,70,2.1,OPEN,21.300409,71.303685,67,Medium
64387,2026-02-14 17:07:00,C353,SH04796,R009,5.5,93,2.0,CLOSED,20.668581,70.697276,69,Medium
64388,2026-02-14 17:08:00,C252,SH01863,R079,9.9,87,5.3,CLOSED,20.592831,73.116569,86,Weak
64389,2026-02-14 17:09:00,C110,SH01385,R021,5.7,89,6.3,OPEN,23.295174,73.587075,84,Weak
64390,2026-02-14 17:10:00,C383,SH00602,R074,9.7,80,5.4,OPEN,22.049094,73.058644,95,Weak
64391,2026-02-14 17:11:00,C328,SH00398,R038,7.6,91,2.5,OPEN,22.873528,70.05728,55,Medium
64392,2026-02-14 17:12:00,C152,SH02660,R070,11.9,93,5.6,OPEN,20.12306,73.84711,98,Weak
64393,2026-02-14 17:13:00,C309,SH04269,R056,4.0,87,6.0,OPEN,20.792665,71.939173,56,Weak
64394,2026-02-14 17:14:00,C413,SH04000,R005,9.2,61,7.9,CLOSED,23.694289,72.191423,90,Strong
64395,2026-02-14 17:15:00,C116,SH01631,R035,11.0,75,4.5,CLOSED,22.530921,71.139773,48,Medium
64396,2026-02-14 17:16:00,C075,SH01845,R050,12.1,86,6.7,CLOSED,22.198694,73.929131,65,Weak
64397,2026-02-14 17:17:00,C096,SH01871,R035,3.9,74,2.8,CLOSED,21.200362,71.480006,49,Strong
64398,2026-02-14 17:18:00,C109,SH04228,R037,2.0,65,2.0,OPEN,20.396151,70.111207,73,Weak
64399,2026-02-14 17:19:00,C015,SH02176,R010,8.4,66,4.2,OPEN,23.361311,72.944945,48,Medium
64400,2026-02-14 17:20:00,C117,SH00213,R015,2.3,86,6.4,CLOSED,20.807123,70.603179,89,Medium
64401,2026-02-14 17:21:00,C024,SH02431,R061,5.4,87,4.2,CLOSED,20.335275,73.013022,34,Weak
64402,2026-02-14 17:22:00,C162,SH03354,R047,14.2,83,2.1,CLOSED,23.86473,70.696664,47,Medium
64403,2026-02-14 17:23:00,C455,SH03248,R091,12.9,84,4.4,CLOSED,22.155238,72.06164,30,Strong
64404,2026-02-14 17:24:00,C289,SH01690,R100,8.5,79,6.9,CLOSED,21.630096,71.603452,38,Medium
64405,2026-02-14 17:25:00,C121,SH02884,R095,12.7,77,1.5,OPEN,22.162837,72.893715,66,Medium
64406,2026-02-14 17:26:00,C153,SH02751,R051,2.1,68,5.8,OPEN,22.061977,72.780666,28,Weak
64407,2026-02-14 17:27:00,C260,SH04132,R032,12.1,81,6.6,OPEN,21.156178,71.64547,20,Medium
64408,2026-02-14 17:28:00,C296,SH01722,R006,14.9,87,1.7,OPEN,20.869564,70.716431,58,Weak
64409,2026-02-14 17:29:00,C433,SH01737,R042,8.3,72,4.9,OPEN,22.194509,73.858079,20,Weak
64410,2026-02-14 17:30:00,C359,SH04326,R013,5.4,90,6.1,CLOSED,21.782258,73.638774,28,Medium
64411,2026-02-14 17:31:00,C168,SH03275,R093,4.0,74,5.7,OPEN,20.038734,71.095089,28,Strong
64412,2026-02-14 17:32:00,C440,SH04017,R016,6.9,64,7.8,OPEN,22.979251,72.555379,70,Strong
64413,2026-02-14 17:33:00,C407,SH00667,R045,12.9,66,6.8,CLOSED,22.475202,71.062248,67,Medium
64414,2026-02-14 17:34:00,C166,SH01345,R056,10.4,79,6.9,OPEN,20.873568,72.307617,74,Weak
64415,2026-02-14 17:35:00,C345,SH02576,R018,4.2,94,1.7,OPEN,20.03801,73.060815,66,Weak
64416,2026-02-14 17:36:00,C406,SH03435,R090,7.0,63,6.5,CLOSED,23.970381,73.373912,69,Medium
64417,2026-02-14 17:37:00,C425,SH02853,R060,2.6,75,1.4,CLOSED,21.601937,70.244355,71,Strong
64418,2026-02-14 17:38:00,C483,SH02334,R056,2.0,68,5.6,OPEN,20.984909,71.813979,61,Strong
64419,2026-02-14 17:39:00,C478,SH04658,R016,14.3,85,5.4,CLOSED,20.193619,70.893668,45,Medium
64420,2026-02-14 17:40:00,C406,SH03117,R051,10.6,63,6.7,OPEN,22.11166,72.23274,73,Medium
64421,2026-02-14 17:41:00,C025,SH04495,R060,8.8,86,2.3,CLOSED,21.189727,73.572814,29,Weak
64422,2026-02-14 17:42:00,C359,SH03304,R083,5.1,72,5.8,OPEN,20.912103,70.330892,70,Strong
64423,2026-02-14 17:43:00,C108,SH01202,R095,5.3,87,4.8,CLOSED,20.685316,73.432748,37,Strong
64424,2026-02-14 17:44:00,C251,SH01221,R053,12.4,62,5.2,CLOSED,23.41261,71.615046,63,Weak
64425,2026-02-14 17:45:00,C245,SH00003,R050,14.8,86,1.9,OPEN,21.182527,71.596323,74,Strong
64426,2026-02-14 17:46:00,C306,SH04410,R029,6.7,62,3.3,CLOSED,22.370909,70.720626,44,Strong
64427,2026-02-14 17:47:00,C148,SH03002,R036,2.6,85,7.2,CLOSED,22.890788,70.441388,83,Weak
64428,2026-02-14 17:48:00,C117,SH00226,R095,13.1,76,5.8,CLOSED,22.502161,73.025688,86,Strong
64429,2026-02-14 17:49:00,C037,SH02796,R034,8.5,76,1.5,CLOSED,20.660516,73.90503,96,Medium
64430,2026-02-14 17:50:00,C102,SH02247,R036,8.2,75,5.6,CLOSED,22.121129,70.974143,43,Strong
64431,2026-02-14 17:51:00,C092,SH01939,R075,9.1,84,4.3,CLOSED,20.398671,73.754324,32,Medium
64432,2026-02-14 17:52:00,C243,SH04426,R052,8.4,61,1.9,OPEN,22.817965,72.645015,30,Weak
64433,2026-02-14 17:53:00,C266,SH04611,R044,3.3,67,3.5,OPEN,21.994866,71.933134,78,Weak
64434,2026-02-14 17:54:00,C030,SH04743,R064,14.5,69,2.6,OPEN,20.836477,71.318464,49,Medium
64435,2026-02-14 17:55:00,C482,SH00337,R023,6.8,70,4.7,OPEN,23.160499,71.446618,25,Weak
64436,2026-02-14 17:56:00,C122,SH02508,R001,2.8,60,4.9,CLOSED,21.148833,73.299144,91,Strong
64437,2026-02-14 17:57:00,C213,SH03650,R071,12.8,61,3.4,OPEN,22.916371,70.570164,64,Medium
64438,2026-02-14 17:58:00,C064,SH03420,R067,3.1,64,5.7,OPEN,20.442603,71.822559,27,Weak
64439,2026-02-14 17:59:00,C463,SH00412,R075,3.1,83,6.5,CLOSED,21.909205,73.26661,43,Weak
64440,2026-02-14 18:00:00,C347,SH01668,R024,5.6,62,4.2,CLOSED,20.285727,73.250683,80,Weak
64441,2026-02-14 18:01:00,C319,SH00122,R014,7.0,75,6.7,OPEN,23.85684,70.936574,30,Strong
64442,2026-02-14 18:02:00,C240,SH03226,R024,13.8,68,7.3,OPEN,21.502137,70.656148,25,Weak
64443,2026-02-14 18:03:00,C086,SH02670,R039,6.3,95,2.6,OPEN,23.858629,71.516718,42,Medium
64444,2026-02-14 18:04:00,C057,SH00787,R010,14.5,64,5.7,OPEN,22.546591,73.656117,65,Strong
64445,2026-02-14 18:05:00,C470,SH01863,R067,10.5,65,1.9,CLOSED,22.105601,72.203979,38,Medium
64446,2026-02-14 18:06:00,C191,SH01526,R071,8.9,72,5.0,OPEN,22.547079,70.336123,86,Medium
64447,2026-02-14 18:07:00,C341,SH01102,R058,7.7,92,3.5,CLOSED,23.163137,70.948709,69,Weak
64448,2026-02-14 18:08:00,C482,SH02024,R096,5.6,78,6.3,OPEN,22.295932,71.521538,23,Weak
64449,2026-02-14 18:09:00,C242,SH03584,R047,14.0,84,1.6,OPEN,22.811719,73.621142,48,Weak
64450,2026-02-14 18:10:00,C268,SH02981,R061,14.3,95,3.7,CLOSED,20.936338,70.186409,35,Medium
64451,2026-02-14 18:11:00,C210,SH02990,R034,9.5,80,4.5,CLOSED,20.551902,72.748753,98,Strong
64452,2026-02-14 18:12:00,C426,SH00907,R082,6.0,71,4.2,OPEN,21.354022,70.658782,76,Strong
64453,2026-02-14 18:13:00,C179,SH04481,R096,2.5,80,6.9,OPEN,20.825589,70.349745,59,Weak
64454,2026-02-14 18:14:00,C262,SH03057,R047,3.4,68,1.2,OPEN,21.797584,72.989664,41,Strong
64455,2026-02-14 18:15:00,C213,SH04032,R089,10.9,69,5.7,CLOSED,22.808295,70.748689,28,Strong
64456,2026-02-14 18:16:00,C212,SH03426,R060,6.2,70,3.0,CLOSED,21.266724,73.285857,62,Strong
64457,2026-02-14 18:17:00,C053,SH00359,R030,10.7,73,5.1,OPEN,21.778489,70.87676,45,Medium
64458,2026-02-14 18:18:00,C092,SH03288,R094,4.8,92,5.6,CLOSED,21.170097,71.316631,75,Strong
64459,2026-02-14 18:19:00,C172,SH02049,R081,2.3,66,4.0,OPEN,21.873356,72.902644,86,Medium
64460,2026-02-14 18:20:00,C094,SH01666,R046,7.2,79,1.8,OPEN,20.092126,71.077461,39,Strong
64461,2026-02-14 18:21:00,C438,SH03265,R058,6.8,78,3.8,CLOSED,23.796258,72.689722,74,Weak
64462,2026-02-14 18:22:00,C355,SH01217,R094,13.2,90,6.5,CLOSED,23.210589,73.870774,76,Weak
64463,2026-02-14 18:23:00,C320,SH00706,R032,14.4,75,1.9,OPEN,22.634927,71.953005,24,Medium
64464,2026-02-14 18:24:00,C239,SH01228,R051,6.2,88,5.7,OPEN,22.053725,72.832713,47,Medium
64465,2026-02-14 18:25:00,C249,SH04199,R089,14.4,79,4.4,OPEN,22.276473,70.737393,59,Medium
64466,2026-02-14 18:26:00,C283,SH02304,R089,11.3,76,6.0,OPEN,23.11388,71.478719,96,Weak
64467,2026-02-14 18:27:00,C190,SH00456,R089,10.6,85,3.9,CLOSED,20.388466,72.203951,32,Strong
64468,2026-02-14 18:28:00,C018,SH03667,R024,14.4,61,5.2,OPEN,23.881805,72.458666,80,Strong
64469,2026-02-14 18:29:00,C427,SH00657,R076,6.6,63,2.8,CLOSED,23.86101,72.883993,79,Weak
64470,2026-02-14 18:30:00,C028,SH00649,R002,13.2,81,2.8,OPEN,23.33171,72.37112,29,Weak
64471,2026-02-14 18:31:00,C218,SH00885,R076,10.4,86,2.3,CLOSED,22.726992,73.673068,92,Weak
64472,2026-02-14 18:32:00,C243,SH02451,R074,13.3,86,2.7,CLOSED,20.233973,71.10618,65,Strong
64473,2026-02-14 18:33:00,C148,SH01405,R010,7.9,64,6.5,OPEN,23.307196,71.046897,43,Weak
64474,2026-02-14 18:34:00,C040,SH01544,R014,7.4,87,5.3,OPEN,22.135766,73.515114,22,Strong
64475,2026-02-14 18:35:00,C011,SH02517,R100,2.2,72,6.9,CLOSED,23.904854,71.782687,49,Strong
64476,2026-02-14 18:36:00,C497,SH02860,R092,12.3,76,4.3,CLOSED,21.080791,73.734305,38,Strong
64477,2026-02-14 18:37:00,C288,SH00174,R088,4.7,74,5.2,CLOSED,20.078525,71.197217,33,Weak
64478,2026-02-14 18:38:00,C188,SH00218,R065,5.7,91,2.1,OPEN,20.908442,71.732075,84,Weak
64479,2026-02-14 18:39:00,C185,SH04141,R074,9.7,62,2.8,OPEN,21.171324,73.53849,29,Weak
64480,2026-02-14 18:40:00,C482,SH02628,R094,14.8,89,1.3,OPEN,21.28989,70.158712,70,Strong
64481,2026-02-14 18:41:00,C168,SH01691,R024,6.1,63,2.3,CLOSED,20.578741,72.246724,95,Weak
64482,2026-02-14 18:42:00,C228,SH01209,R011,6.3,82,6.6,OPEN,20.101368,73.588321,37,Medium
64483,2026-02-14 18:43:00,C144,SH02601,R098,3.9,86,1.5,OPEN,20.276742,71.624315,70,Strong
64484,2026-02-14 18:44:00,C446,SH02027,R045,4.9,61,4.4,OPEN,23.504449,73.577184,40,Weak
64485,2026-02-14 18:45:00,C200,SH04195,R079,12.9,70,6.8,OPEN,20.587837,72.310857,64,Medium
64486,2026-02-14 18:46:00,C407,SH00079,R020,11.7,95,1.0,CLOSED,20.065839,72.882481,81,Strong
64487,2026-02-14 18:47:00,C445,SH04438,R056,15.0,84,4.7,OPEN,22.035613,71.905351,77,Medium
64488,2026-02-14 18:48:00,C080,SH03492,R001,4.5,90,4.2,OPEN,21.534641,72.399716,79,Weak
64489,2026-02-14 18:49:00,C111,SH02190,R013,8.1,83,7.3,OPEN,22.140957,71.921277,74,Medium
64490,2026-02-14 18:50:00,C433,SH03479,R034,2.7,89,4.9,OPEN,22.668492,73.447684,89,Weak
64491,2026-02-14 18:51:00,C077,SH03157,R014,6.1,77,5.2,CLOSED,20.68267,70.614874,89,Weak
64492,2026-02-14 18:52:00,C344,SH02921,R033,4.9,94,3.7,OPEN,20.962081,71.743482,61,Medium
64493,2026-02-14 18:53:00,C484,SH03201,R041,10.5,83,2.8,CLOSED,23.368424,71.151386,51,Strong
64494,2026-02-14 18:54:00,C197,SH04388,R035,8.7,67,1.3,OPEN,20.36845,72.93458,33,Medium
64495,2026-02-14 18:55:00,C093,SH02558,R074,13.9,91,2.5,CLOSED,23.89808,72.649325,30,Medium
64496,2026-02-14 18:56:00,C100,SH01204,R026,9.8,75,1.9,OPEN,23.952812,70.693922,90,Medium
64497,2026-02-14 18:57:00,C002,SH00351,R035,7.7,88,1.9,OPEN,23.913833,72.582455,21,Medium
64498,2026-02-14 18:58:00,C280,SH03816,R020,10.6,94,6.7,CLOSED,20.556799,73.228512,56,Medium
64499,2026-02-14 18:59:00,C209,SH00326,R006,13.6,60,3.5,OPEN,21.367653,70.558432,91,Strong
64500,2026-02-14 19:00:00,C257,SH04076,R048,8.8,87,4.4,OPEN,22.447641,70.917867,52,Strong
64501,2026-02-14 19:01:00,C225,SH03758,R052,6.7,76,7.6,CLOSED,23.093026,72.10336,41,Medium
64502,2026-02-14 19:02:00,C458,SH01024,R017,14.4,88,1.7,CLOSED,22.01302,73.983459,42,Medium
64503,2026-02-14 19:03:00,C336,SH00270,R081,14.8,74,3.8,OPEN,22.138786,73.597455,61,Weak
64504,2026-02-14 19:04:00,C368,SH04093,R074,5.8,88,5.8,CLOSED,20.550406,71.907886,37,Weak
64505,2026-02-14 19:05:00,C229,SH04836,R022,2.8,63,4.4,OPEN,20.579324,71.206642,57,Medium
64506,2026-02-14 19:06:00,C342,SH02063,R062,6.0,64,5.4,CLOSED,20.97123,70.447189,84,Medium
64507,2026-02-14 19:07:00,C497,SH01920,R033,4.3,90,5.3,OPEN,23.298066,72.064181,55,Weak
64508,2026-02-14 19:08:00,C467,SH02190,R058,13.0,82,2.7,OPEN,22.937297,72.17733,43,Medium
64509,2026-02-14 19:09:00,C404,SH01760,R053,3.9,89,1.7,OPEN,22.878037,71.446044,75,Strong
64510,2026-02-14 19:10:00,C047,SH00759,R060,9.4,67,6.3,CLOSED,21.458634,72.445385,53,Weak
64511,2026-02-14 19:11:00,C409,SH03269,R001,12.2,90,2.2,OPEN,21.140376,73.749511,98,Weak
64512,2026-02-14 19:12:00,C103,SH00098,R079,3.3,80,6.7,OPEN,23.218185,71.275021,76,Medium
64513,2026-02-14 19:13:00,C405,SH02121,R046,7.5,64,6.4,CLOSED,20.600509,71.850402,87,Strong
64514,2026-02-14 19:14:00,C090,SH02142,R007,7.9,91,1.9,OPEN,23.037103,70.377427,74,Weak
64515,2026-02-14 19:15:00,C147,SH03010,R018,13.7,86,1.3,CLOSED,22.340809,73.277738,75,Weak
64516,2026-02-14 19:16:00,C345,SH01846,R036,6.6,65,5.4,CLOSED,22.23476,71.419649,97,Medium
64517,2026-02-14 19:17:00,C146,SH02127,R071,8.1,82,6.6,CLOSED,23.046462,72.990102,27,Medium
64518,2026-02-14 19:18:00,C190,SH03346,R057,3.8,64,4.2,OPEN,23.644206,70.504571,48,Strong
64519,2026-02-14 19:19:00,C136,SH01177,R062,11.6,83,2.2,CLOSED,22.938442,71.239882,75,Weak
64520,2026-02-14 19:20:00,C105,SH04028,R099,2.8,82,2.7,OPEN,22.65978,72.437285,37,Strong
64521,2026-02-14 19:21:00,C006,SH03160,R027,13.5,95,3.4,CLOSED,21.9505,72.46282,73,Medium
64522,2026-02-14 19:22:00,C449,SH00189,R057,4.4,65,1.1,CLOSED,22.911377,72.753238,47,Medium
64523,2026-02-14 19:23:00,C318,SH03242,R091,6.1,67,5.5,OPEN,20.177284,72.973896,32,Medium
64524,2026-02-14 19:24:00,C228,SH02672,R020,11.7,85,4.6,OPEN,20.028971,73.713023,42,Weak
64525,2026-02-14 19:25:00,C133,SH04034,R007,14.7,60,1.1,OPEN,21.1348,71.130056,58,Weak
64526,2026-02-14 19:26:00,C135,SH03218,R016,4.0,75,2.1,OPEN,20.465924,72.866219,20,Weak
64527,2026-02-14 19:27:00,C335,SH04916,R089,3.0,92,6.9,CLOSED,23.898183,71.325609,88,Medium
64528,2026-02-14 19:28:00,C488,SH02959,R056,11.4,68,5.9,OPEN,23.127729,73.737697,93,Medium
64529,2026-02-14 19:29:00,C062,SH00848,R046,5.4,61,1.8,CLOSED,23.239239,73.502764,34,Weak
64530,2026-02-14 19:30:00,C158,SH02307,R078,3.5,71,6.5,OPEN,22.305534,73.773764,58,Weak
64531,2026-02-14 19:31:00,C436,SH03902,R053,11.9,61,5.1,CLOSED,22.009326,71.206509,56,Weak
64532,2026-02-14 19:32:00,C013,SH01180,R013,5.0,70,2.5,CLOSED,23.78549,70.37826,82,Strong
64533,2026-02-14 19:33:00,C282,SH03898,R039,12.0,84,5.9,CLOSED,21.243925,71.791381,79,Medium
64534,2026-02-14 19:34:00,C163,SH03128,R035,9.3,86,7.7,OPEN,23.525837,70.37543,78,Weak
64535,2026-02-14 19:35:00,C314,SH01179,R065,3.8,82,7.4,CLOSED,23.771079,70.517413,43,Medium
64536,2026-02-14 19:36:00,C343,SH04149,R002,3.0,72,1.1,CLOSED,22.742466,70.163729,95,Weak
64537,2026-02-14 19:37:00,C492,SH02167,R035,13.2,67,1.0,OPEN,21.554772,71.220975,100,Strong
64538,2026-02-14 19:38:00,C339,SH01749,R069,13.1,94,2.8,OPEN,23.62814,73.27994,77,Strong
64539,2026-02-14 19:39:00,C203,SH03723,R054,10.4,63,1.5,OPEN,21.500197,73.621478,73,Medium
64540,2026-02-14 19:40:00,C314,SH03682,R045,4.1,72,1.6,CLOSED,23.149732,70.541949,62,Strong
64541,2026-02-14 19:41:00,C459,SH02572,R035,6.1,75,3.5,CLOSED,22.603471,73.27094,84,Weak
64542,2026-02-14 19:42:00,C153,SH04310,R032,5.1,86,2.4,OPEN,22.31152,70.547332,47,Medium
64543,2026-02-14 19:43:00,C492,SH01642,R098,10.5,95,4.7,OPEN,21.532592,71.068887,58,Medium
64544,2026-02-14 19:44:00,C226,SH04317,R066,11.3,82,6.8,CLOSED,21.837522,70.138785,97,Medium
64545,2026-02-14 19:45:00,C359,SH02014,R062,2.1,90,5.3,CLOSED,23.815245,71.632879,64,Medium
64546,2026-02-14 19:46:00,C323,SH04474,R029,6.5,86,1.7,CLOSED,22.965615,72.455144,90,Weak
64547,2026-02-14 19:47:00,C443,SH00828,R034,8.1,93,5.4,CLOSED,20.113787,73.161506,78,Weak
64548,2026-02-14 19:48:00,C165,SH04765,R012,6.1,64,7.8,CLOSED,20.762122,73.094678,83,Strong
64549,2026-02-14 19:49:00,C149,SH00826,R018,9.0,81,6.2,OPEN,20.748133,73.507455,100,Medium
64550,2026-02-14 19:50:00,C246,SH00375,R050,2.9,66,4.0,OPEN,21.473646,71.927908,45,Weak
64551,2026-02-14 19:51:00,C258,SH03659,R020,6.7,90,4.3,OPEN,21.157851,71.577779,27,Medium
64552,2026-02-14 19:52:00,C160,SH03472,R034,11.9,84,3.6,OPEN,22.011796,72.492505,64,Weak
64553,2026-02-14 19:53:00,C127,SH03082,R006,9.9,66,4.6,OPEN,23.52111,72.872186,74,Medium
64554,2026-02-14 19:54:00,C353,SH03889,R058,9.7,67,4.2,CLOSED,20.123533,70.830054,84,Strong
64555,2026-02-14 19:55:00,C045,SH00779,R029,9.6,74,2.9,CLOSED,20.78366,73.386493,46,Strong
64556,2026-02-14 19:56:00,C349,SH01369,R069,10.9,92,2.7,OPEN,23.844835,73.61217,20,Weak
64557,2026-02-14 19:57:00,C069,SH02912,R074,5.2,82,4.8,CLOSED,20.642411,73.374703,75,Weak
64558,2026-02-14 19:58:00,C232,SH00617,R075,4.7,83,4.3,OPEN,21.096699,73.741108,33,Medium
64559,2026-02-14 19:59:00,C488,SH02397,R070,6.7,61,1.8,OPEN,21.188477,71.306121,22,Strong
64560,2026-02-14 20:00:00,C357,SH03708,R050,6.0,90,7.3,CLOSED,21.544941,70.776478,61,Strong
64561,2026-02-14 20:01:00,C034,SH04738,R033,6.0,92,6.3,CLOSED,22.175996,70.341571,68,Weak
64562,2026-02-14 20:02:00,C231,SH02646,R100,8.7,76,1.8,OPEN,20.307238,70.106243,83,Weak
64563,2026-02-14 20:03:00,C042,SH02151,R093,7.3,83,4.8,CLOSED,22.607918,72.513017,89,Weak
64564,2026-02-14 20:04:00,C469,SH04516,R053,2.1,91,2.2,CLOSED,22.695939,70.065312,34,Medium
64565,2026-02-14 20:05:00,C070,SH04583,R001,3.0,93,7.5,CLOSED,21.910679,70.38926,96,Strong
64566,2026-02-14 20:06:00,C027,SH03690,R043,12.0,78,1.5,CLOSED,20.046082,72.509969,65,Weak
64567,2026-02-14 20:07:00,C126,SH01326,R027,12.0,62,6.5,CLOSED,22.047913,72.847405,72,Medium
64568,2026-02-14 20:08:00,C363,SH03116,R091,11.2,85,2.6,CLOSED,21.820396,73.624881,73,Weak
64569,2026-02-14 20:09:00,C368,SH02733,R096,10.8,60,5.2,CLOSED,23.304303,72.787575,40,Strong
64570,2026-02-14 20:10:00,C497,SH00446,R004,4.7,75,4.5,CLOSED,20.831799,73.664089,73,Weak
64571,2026-02-14 20:11:00,C223,SH03293,R044,14.0,65,1.7,OPEN,22.164306,72.954081,81,Medium
64572,2026-02-14 20:12:00,C114,SH00422,R090,12.1,79,7.2,OPEN,21.800502,72.157563,99,Weak
64573,2026-02-14 20:13:00,C355,SH02090,R012,6.6,64,5.6,OPEN,22.384786,72.959304,39,Strong
64574,2026-02-14 20:14:00,C186,SH04652,R094,12.1,73,1.5,CLOSED,22.468058,73.1169,27,Medium
64575,2026-02-14 20:15:00,C008,SH01515,R076,4.7,93,4.7,CLOSED,22.145675,73.613367,27,Medium
64576,2026-02-14 20:16:00,C484,SH01692,R061,14.0,65,3.5,OPEN,23.791319,73.541402,86,Strong
64577,2026-02-14 20:17:00,C295,SH01099,R094,7.8,76,6.5,CLOSED,23.18982,73.685956,74,Weak
64578,2026-02-14 20:18:00,C414,SH01874,R054,2.7,64,2.8,OPEN,20.20596,72.769912,30,Medium
64579,2026-02-14 20:19:00,C377,SH03968,R027,3.0,85,7.7,OPEN,21.315514,71.293286,99,Medium
64580,2026-02-14 20:20:00,C121,SH00132,R076,3.9,73,6.5,OPEN,20.463723,71.417208,64,Weak
64581,2026-02-14 20:21:00,C490,SH02993,R074,3.0,84,2.7,OPEN,23.435349,71.615699,82,Weak
64582,2026-02-14 20:22:00,C188,SH00001,R066,4.6,89,1.6,OPEN,20.252139,71.121992,47,Weak
64583,2026-02-14 20:23:00,C269,SH00401,R032,12.1,92,7.3,OPEN,21.800299,71.498114,55,Strong
64584,2026-02-14 20:24:00,C033,SH04255,R100,14.2,70,5.2,OPEN,20.884418,73.102265,79,Weak
64585,2026-02-14 20:25:00,C432,SH00269,R064,6.4,67,6.4,OPEN,20.060228,73.827729,64,Weak
64586,2026-02-14 20:26:00,C059,SH00546,R095,14.4,75,5.2,CLOSED,21.650952,73.335636,97,Weak
64587,2026-02-14 20:27:00,C436,SH01390,R068,11.0,89,4.3,CLOSED,20.011798,71.484736,91,Weak
64588,2026-02-14 20:28:00,C333,SH00379,R063,12.6,71,3.4,OPEN,21.337935,71.227624,100,Strong
64589,2026-02-14 20:29:00,C350,SH03693,R063,7.4,78,1.3,CLOSED,23.956392,71.512335,62,Medium
64590,2026-02-14 20:30:00,C314,SH03643,R014,2.9,88,1.3,OPEN,20.578676,71.643549,59,Medium
64591,2026-02-14 20:31:00,C255,SH04024,R076,13.9,63,4.5,OPEN,20.028296,70.242591,71,Medium
64592,2026-02-14 20:32:00,C240,SH01617,R008,13.3,87,2.9,CLOSED,21.481089,71.764037,42,Medium
64593,2026-02-14 20:33:00,C475,SH02155,R069,5.3,62,1.7,OPEN,21.299481,70.37686,29,Weak
64594,2026-02-14 20:34:00,C431,SH03966,R017,4.9,94,1.1,OPEN,20.811213,71.072614,51,Weak
64595,2026-02-14 20:35:00,C161,SH02875,R030,11.3,90,3.7,CLOSED,23.141203,73.962326,58,Weak
64596,2026-02-14 20:36:00,C466,SH01432,R093,14.2,87,7.2,OPEN,21.017694,72.854891,43,Medium
64597,2026-02-14 20:37:00,C008,SH01002,R056,3.1,88,4.5,CLOSED,22.551402,71.854124,24,Medium
64598,2026-02-14 20:38:00,C037,SH00976,R096,6.4,89,2.3,CLOSED,22.05628,70.305483,86,Weak
64599,2026-02-14 20:39:00,C115,SH01424,R015,6.4,85,6.8,CLOSED,20.352776,73.901086,30,Medium
64600,2026-02-14 20:40:00,C277,SH01772,R021,5.0,73,6.8,CLOSED,22.490327,72.688923,37,Medium
64601,2026-02-14 20:41:00,C405,SH03797,R097,6.1,71,5.1,OPEN,21.394924,70.699228,93,Weak
64602,2026-02-14 20:42:00,C204,SH00996,R033,3.9,95,1.5,CLOSED,22.455315,73.036086,91,Strong
64603,2026-02-14 20:43:00,C174,SH03536,R036,13.5,76,3.7,CLOSED,23.715222,72.687258,59,Medium
64604,2026-02-14 20:44:00,C423,SH02640,R072,5.1,62,4.3,OPEN,22.98909,73.74865,37,Weak
64605,2026-02-14 20:45:00,C386,SH02342,R096,9.9,71,5.9,CLOSED,23.075079,71.450766,80,Weak
64606,2026-02-14 20:46:00,C379,SH00358,R020,13.9,93,2.3,CLOSED,21.128736,72.513418,66,Medium
64607,2026-02-14 20:47:00,C473,SH02316,R079,3.3,85,6.4,CLOSED,22.081679,73.885334,59,Weak
64608,2026-02-14 20:48:00,C481,SH04256,R069,12.8,73,4.9,OPEN,21.817582,71.312794,88,Medium
64609,2026-02-14 20:49:00,C402,SH01884,R040,5.3,84,4.5,OPEN,22.284224,72.703292,51,Strong
64610,2026-02-14 20:50:00,C148,SH01219,R023,7.7,86,2.4,CLOSED,20.865282,73.437217,83,Weak
64611,2026-02-14 20:51:00,C445,SH03117,R018,3.3,83,6.3,CLOSED,20.73097,71.779051,32,Weak
64612,2026-02-14 20:52:00,C227,SH00419,R045,13.2,61,1.1,OPEN,23.303524,71.553417,99,Weak
64613,2026-02-14 20:53:00,C126,SH02205,R005,7.3,82,6.4,CLOSED,21.20584,72.004467,70,Weak
64614,2026-02-14 20:54:00,C499,SH03569,R008,2.8,80,5.3,CLOSED,20.858208,70.563186,29,Strong
